id,author,year,country,intervention,title,instrument,sample.stroke.baseline,sample.healthy.baseline,patient.type,group.id,age,age.sd,male,female,m.f,m.f.1,isch,hem,tia,lacunar,sah,other.or.undetermined,prev.stroke,instrument.subtest,instrument.detail,domain,day1i,n1i,m1i,sd1i,day2i,n2i,m2i,sd2i,Ni,design,quality,score,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,diff.days,stage,age.group,interv.type,exposure,exp.of.int,all.domains,all.prev.stroke,yi,vi,group.id.orig
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0,line bisect,cat-line bisect,visuo-perceptual,42,10,41.9,13.63,84,10,46.9,12.25,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.369508448,0.204198106,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0,gesture object use,cat-gesture object use,praxis,42,10,47.7,14.07,84,10,54.5,12.59,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.487770783,0.207315369,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0,arithmetic,cat-arithmetic,calculation,42,10,45.6,8.4,84,10,52.3,7.82,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.790645242,0.219220648,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0.265,word fluency,cat-word fluency,hlcf,42,10,46.6,9.57,84,10,50.6,11.46,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.362834917,0.204047835,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0.265,ef - n-back,cat-ef - n-back,hlcf,42,10,0.23,0.22,84,10,0.51,0.27,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,1.088799271,0.236450235,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0.265,ef - stroop [vic],cat-ef - stroop [vic],hlcf,42,10,5.6,6.02,84,10,8.4,6.57,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.425552824,0.205568159,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,first-ever (isch or hem),aphasia - 172,49.5,11.21,0.6,0.4,10,10,0.8,2,NA,NA,NA,NA,0.242,ef - wcst,cat-ef - wcst,hlcf,42,10,57.3,7.27,84,10,74,28.39,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,aphasia,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.771754669,0.218313157,aphasia
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0.242,memory,cat-memory,memory,42,19,59.32,4.85,84,19,59.32,4.85,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0,0.105263158,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0.242,lang comp [spoken],cat-lang comp [spoken],language,42,19,61.16,6.08,84,19,64,6.94,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.426160419,0.107914012,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,lang comp [written],cat-lang comp [written],language,42,19,64.84,6.64,84,19,65.58,6.42,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.110927192,0.105442762,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,repetition,cat-repetition,memory,42,19,65.79,4.26,84,19,67.26,4.12,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.343418592,0.106984579,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,naming,cat-naming,language,42,19,69.36,5.86,84,19,69.05,5.19,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,-0.054829419,0.105307038,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,reading,cat-reading,language,42,19,67.47,4.31,84,19,67.79,4.47,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.071350077,0.105337465,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,writing,cat-writing,language,42,19,61.84,4.31,84,19,62.84,4.51,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.221937594,0.105982112,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,pict descrp [spoken],cat-pict descrp [spoken],language,42,19,60.74,1.94,84,19,63.53,3.99,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.870656652,0.116327699,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,pict descrp [written],cat-pict descrp [written],language,42,19,69.32,4.68,84,19,71.32,3.09,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.493755909,0.108821635,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,line bisect,cat-line bisect,visuo-perceptual,42,19,59.37,7.46,84,19,59.37,7.46,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0,0.105263158,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,gesture object use,cat-gesture object use,praxis,42,19,68,0.001,84,19,68,0.001,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0,0.105263158,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,arithmetic,cat-arithmetic,calculation,42,19,62.05,3.96,84,19,62.47,3.82,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.1056843,0.105426185,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,word fluency,cat-word fluency,hlcf,42,19,70.58,4.51,84,19,70.68,3.27,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.024853308,0.105272174,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,ef - n-back,cat-ef - n-back,hlcf,42,19,0.86,0.11,84,19,0.8,0.12,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,-0.510298629,0.109064075,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,ef - stroop [vic],cat-ef - stroop [vic],hlcf,42,19,15.63,1.89,84,19,15.84,1.77,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.112283513,0.105447181,healthy
172,Penn et al.,2017,South Africa,no,Early recovery profiles of language and executive functions after left hemisphere stroke in bilingualism,cat,10,19,healthy,healthy - 172,47.84,17.22,0.316,0.684,19,19,0,0,NA,NA,NA,NA,0,ef - wcst,cat-ef - wcst,hlcf,42,19,87.42,15.13,84,19,94.11,6.38,10,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61-180 days,<65,NA,healthy,aphasia | healthy,memory | language | visuo-perceptual | praxis | calculation | hlcf,0,0.564085721,0.10990756,healthy
173,Perrier et al.,2010,Canada,no,Patient Factors Associated With Return to Driving Poststroke: Findings From a Multicenter Cohort Study,mmse,290,NA,first-ever (isch or hem),stroke - 173,64.34,14.3,0.529,0.471,446,446,0.89,0.11,NA,NA,NA,NA,0,total,mmse,global cognition,30,446,28,3,90,290,28.22,2.6267,290,cohort,fair,14-Nov,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,cd,no,yes,60,61-180 days,<65,NA,stroke,stroke,global cognition | consciousness,0,0.076875539,0.005694464,stroke
173,Perrier et al.,2010,Canada,no,Patient Factors Associated With Return to Driving Poststroke: Findings From a Multicenter Cohort Study,cns,290,NA,first-ever (isch or hem),stroke - 173,64.34,14.3,0.529,0.471,446,446,0.89,0.11,NA,NA,NA,NA,0,total,cns,consciousness,30,446,8.5,2.5,90,290,8.5766,2.5249,290,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,61-180 days,<65,NA,stroke,stroke,global cognition | consciousness,0,0.030488756,0.005691063,stroke
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,tmt,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,a,tmt-a,psych-mot sp,90,33,-50.65,19.9,180,33,-52.91,20.8,133,cohort,poor,14-Oct,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,cd,no,yes,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,-0.109722284,0.060702755,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,stroop,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,naming,stroop-naming,language,90,33,-90.67,30.9,180,33,-86.03,25.3,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.162376516,0.060817826,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,digit symbol,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,coding,digit symbol-coding,hlcf,90,33,45.61,15.5,180,33,49.55,16.4,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.2440168,0.061084304,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,logical memory,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,logical memory,memory,90,33,11.91,4.3,180,33,12.09,4.3,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.041367666,0.060619805,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,bvrt,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,bvrt,memory,90,33,9.85,2.2,180,33,10.03,2.4,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.077266553,0.060654011,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,list learning,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,list learning,memory,90,33,36.42,5.8,180,33,36.7,7.3,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.041970598,0.060620209,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,tmt,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,b-a,tmt-b-a,hlcf,90,33,-84.88,61.2,180,33,-84.94,60.1,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,-0.000977596,0.060606068,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,phon fluen,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,phon fluen,hlcf,90,33,12.79,5.2,180,33,16.36,6.8,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.582837455,0.063334438,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,stroop,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,interf-nam,stroop-interf-nam,hlcf,90,33,-66.3,30,180,33,-57.58,32.7,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.274620918,0.061211787,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,similarities,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,similarities,hlcf,90,33,22.12,5.7,180,33,21.61,4.8,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,-0.095648531,0.06067954,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,bdt,133,NA,first-ever (isch),fatigue - 176,56.85,7.3,0.576,0.424,33,33,1,0,NA,NA,NA,NA,0,total,bdt,hlcf,90,33,36.3,15.7,180,33,34.67,12.9,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,-0.112108136,0.060707005,fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,tmt,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,a,tmt-a,psych-mot sp,90,100,-44.27,21.5,180,100,-43.63,22.1,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.029243661,0.020002179,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,stroop,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,naming,stroop-naming,language,90,100,-87.68,31.7,180,100,-84.74,30.8,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.093713395,0.020022375,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,digit symbol,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,coding,digit symbol-coding,hlcf,90,100,55.56,16.5,180,100,58.8,18,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.186936969,0.020089033,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,logical memory,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,NA,total,logical memory,memory,90,100,12.24,4.3,180,100,12.66,4.6,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.093970617,0.020022498,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,bvrt,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,NA,total,bvrt,memory,90,100,10.23,2.2,180,100,10.77,2,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.255877448,0.02016681,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,list learning,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,NA,total,list learning,memory,90,100,37.7,7,180,100,40.85,6.3,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.471235076,0.020565762,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,tmt,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,NA,b-a,tmt-b-a,hlcf,90,100,-69.28,45.8,180,100,-68.03,49.5,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.026113761,0.020001737,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,phon fluen,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,total,phon fluen,hlcf,90,100,13.08,5.2,180,100,16.65,5.5,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.66449725,0.021124979,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,stroop,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,interf-nam,stroop-interf-nam,hlcf,90,100,-54.62,24.8,180,100,-51.67,24.2,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.119942407,0.020036653,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,similarities,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,total,similarities,hlcf,90,100,21.89,4.8,180,100,23.08,4.4,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.257471057,0.020168894,no fatigue
176,Pihlaja et al.,2014,Finland,no,Post-stroke fatigue is associated with impaired processing speed and memory functions in first-ever stroke patients,bdt,133,NA,first-ever (isch),no fatigue - 176,53.86,10.1,0.67,0.33,100,100,1,0,NA,NA,NA,NA,0,total,bdt,hlcf,90,100,37.79,13.9,180,100,38.57,12.1,133,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,61-180 days,<65,NA,no fatigue,fatigue | no fatigue,psych-mot sp | language | hlcf | memory,0,0.059629663,0.020009059,no fatigue
177,Pohjasvaara et al.,2001,Finland,no,Suicidal ideas in stroke patients 3 and 15 months after stroke,mmse,486,NA,ischemic,suicidal - 177,69.3,8.6,0.464,0.536,28,28,1,0,NA,NA,NA,NA,0,total,mmse,global cognition,90,28,26.4,3.3,540,40,26.3,3.3,486,cohort,fair,14-Dec,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,cd,no,yes,450,181-729 days,65-70,NA,suicidal,suicidal | not suicidal | all-grouped,global cognition,15.2,-0.029957149,0.060721269,suicidal
177,Pohjasvaara et al.,2001,Finland,no,Suicidal ideas in stroke patients 3 and 15 months after stroke,mmse,486,NA,ischemic,not suicidal - 177,70,7.5,0.539,0.461,258,258,1,0,NA,NA,NA,NA,0,total,mmse,global cognition,90,258,27,2.6,540,246,26.6,3.6,486,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,181-729 days,>70-81,NA,not suicidal,suicidal | not suicidal | all-grouped,global cognition,15.2,-0.127676208,0.007957303,not suicidal
